accession	country	location	description	scientific_name	bio_material	culture_collection	specimen_voucher	sample_accession	study_accession	collected_by	collection_date	tax_id	identified_by	nums	colls	verbatimRecordedByID	recordedByLastName	recordedBy.x	recordedByID	numbers	gbifbc	taxon	taxonLabel	gbifID	scientificName	countryCode	recordedBy	eventDate	institutionCode	basisOfRecord
KF488157			Rytigynia eickii voucher Verstraete & Lemaire 121 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 121 (BR)					308944		121		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	121	BR6202009319006	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1840904383	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-28T00:00:00	BR	PRESERVED_SPECIMEN
KF488157			Rytigynia eickii voucher Verstraete & Lemaire 121 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 121 (BR)					308944		121		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	121	BR6202009311000	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1840904417	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-28T00:00:00	BR	PRESERVED_SPECIMEN
KF488157			Rytigynia eickii voucher Verstraete & Lemaire 121 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 121 (BR)					308944		121		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	121	BR6202009426001	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1840904499	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-28T00:00:00	BR	PRESERVED_SPECIMEN
KF488157			Rytigynia eickii voucher Verstraete & Lemaire 121 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 121 (BR)					308944		121		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	121	BR6202009130007	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1840904370	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-28T00:00:00	BR	PRESERVED_SPECIMEN
KF488158			Rytigynia eickii voucher Verstraete & Lemaire 128 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 128 (BR)					308944		128		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	128	BR0000013461164	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1839859489	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-29T00:00:00	BR	PRESERVED_SPECIMEN
KF488158			Rytigynia eickii voucher Verstraete & Lemaire 128 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 128 (BR)					308944		128		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	128	BR6202009296000	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1840904314	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-29T00:00:00	BR	PRESERVED_SPECIMEN
KF488158			Rytigynia eickii voucher Verstraete & Lemaire 128 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 128 (BR)					308944		128		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	128	BR6202009322006	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1840904307	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-29T00:00:00	BR	PRESERVED_SPECIMEN
KF488159			Rytigynia eickii voucher Verstraete & Lemaire 92 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 92 (BR)					308944		92		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	92	BR6202009149009	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1840904349	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-27T00:00:00	BR	PRESERVED_SPECIMEN
KF488159			Rytigynia eickii voucher Verstraete & Lemaire 92 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia eickii			Verstraete & Lemaire 92 (BR)					308944		92		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	92	BR0000013455415	http://www.wikidata.org/entity/Q5463988	Rytigynia eickii	1839858908	Rytigynia eickii (K.Schum. & K.Krause) Bullock	TZ	Verstraete B.	2011-12-27T00:00:00	BR	PRESERVED_SPECIMEN
KF488160			Rytigynia flavida voucher Verstraete & Lemaire 163 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia flavida			Verstraete & Lemaire 163 (BR)					1453821		163		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	163	BR6202009335006	http://www.wikidata.org/entity/Q15443064	Rytigynia flavida	1840904430	Rytigynia flavida Robyns	TZ	Verstraete B.	2012-01-08T00:00:00	BR	PRESERVED_SPECIMEN
KF488160			Rytigynia flavida voucher Verstraete & Lemaire 163 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia flavida			Verstraete & Lemaire 163 (BR)					1453821		163		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	163	BR0000013483487	http://www.wikidata.org/entity/Q15443064	Rytigynia flavida	1839861654	Rytigynia flavida Robyns	TZ	Verstraete B.	2012-01-08T00:00:00	BR	PRESERVED_SPECIMEN
KF488161			Rytigynia flavida voucher Verstraete & Lemaire 166 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia flavida			Verstraete & Lemaire 166 (BR)					1453821		166		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	166	BR0000013483456	http://www.wikidata.org/entity/Q15443064	Rytigynia flavida	1839861651	Rytigynia flavida Robyns	TZ	Verstraete B.	2012-01-08T00:00:00	BR	PRESERVED_SPECIMEN
KF488161			Rytigynia flavida voucher Verstraete & Lemaire 166 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia flavida			Verstraete & Lemaire 166 (BR)					1453821		166		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	166	BR0000019888002	http://www.wikidata.org/entity/Q15443064	Rytigynia flavida	2243188058	Rytigynia flavida Robyns		Verstraete B.		BR	PRESERVED_SPECIMEN
KF488161			Rytigynia flavida voucher Verstraete & Lemaire 166 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia flavida			Verstraete & Lemaire 166 (BR)					1453821		166		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	166	BR6202009333002	http://www.wikidata.org/entity/Q15443064	Rytigynia flavida	1840904413	Rytigynia flavida Robyns	TZ	Verstraete B.	2012-01-08T00:00:00	BR	PRESERVED_SPECIMEN
KF488162			Rytigynia flavida voucher Verstraete & Lemaire 167 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia flavida			Verstraete & Lemaire 167 (BR)					1453821		167		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	167	BR0000019888019	http://www.wikidata.org/entity/Q15443064	Rytigynia flavida	2243187879	Rytigynia flavida Robyns		Verstraete B.		BR	PRESERVED_SPECIMEN
KF488163			Rytigynia lichenoxenos voucher Verstraete & Lemaire 270 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia lichenoxenos			Verstraete & Lemaire 270 (BR)					308947		270		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	270	BR0000013209339	http://www.wikidata.org/entity/Q15443076	Rytigynia lichenoxenos	1839835534	Rytigynia lichenoxenos (K.Schum.) Robyns	TZ	Verstraete B.	2012-01-14T00:00:00	BR	PRESERVED_SPECIMEN
KF488163			Rytigynia lichenoxenos voucher Verstraete & Lemaire 270 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia lichenoxenos			Verstraete & Lemaire 270 (BR)					308947		270		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	270	BR6202009918001	http://www.wikidata.org/entity/Q15443076	Rytigynia lichenoxenos	1840904913	Rytigynia lichenoxenos (K.Schum.) Robyns	TZ	Verstraete B.	2012-01-14T00:00:00	BR	PRESERVED_SPECIMEN
KF488163			Rytigynia lichenoxenos voucher Verstraete & Lemaire 270 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia lichenoxenos			Verstraete & Lemaire 270 (BR)					308947		270		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	270	BR0000019888644	http://www.wikidata.org/entity/Q15443076	Rytigynia lichenoxenos	2243187953	Rytigynia lichenoxenos (K.Schum.) Robyns		Verstraete B.		BR	PRESERVED_SPECIMEN
KF488166			Rytigynia stolzii voucher Verstraete & Lemaire 200 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 200 (BR)					1453822		200		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	200	BR0000013209780	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	1839835511	Rytigynia stolzii Robyns	TZ	Verstraete B.	2012-01-09T00:00:00	BR	PRESERVED_SPECIMEN
KF488166			Rytigynia stolzii voucher Verstraete & Lemaire 200 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 200 (BR)					1453822		200		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	200	BR0000019890548	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	2243188194	Rytigynia stolzii Robyns		Verstraete B.		BR	PRESERVED_SPECIMEN
KF488166			Rytigynia stolzii voucher Verstraete & Lemaire 200 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 200 (BR)					1453822		200		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	200	BR6202009984006	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	1840904955	Rytigynia stolzii Robyns	TZ	Verstraete B.	2012-01-09T00:00:00	BR	PRESERVED_SPECIMEN
KF488167			Rytigynia stolzii voucher Verstraete & Lemaire 202 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 202 (BR)					1453822		202		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	202	BR0000013209803	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	1839835587	Rytigynia stolzii Robyns	TZ	Verstraete B.	2012-01-09T00:00:00	BR	PRESERVED_SPECIMEN
KF488167			Rytigynia stolzii voucher Verstraete & Lemaire 202 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 202 (BR)					1453822		202		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	202	BR0000019890531	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	2243188097	Rytigynia stolzii Robyns		Verstraete B.		BR	PRESERVED_SPECIMEN
KF488167			Rytigynia stolzii voucher Verstraete & Lemaire 202 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 202 (BR)					1453822		202		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	202	BR6202009985003	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	1840905044	Rytigynia stolzii Robyns	TZ	Verstraete B.	2012-01-09T00:00:00	BR	PRESERVED_SPECIMEN
KF488168			Rytigynia stolzii voucher Verstraete & Lemaire 206 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 206 (BR)					1453822		206		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	206	BR0000019890555	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	2243188211	Rytigynia stolzii Robyns		Verstraete B.		BR	PRESERVED_SPECIMEN
KF488168			Rytigynia stolzii voucher Verstraete & Lemaire 206 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 206 (BR)					1453822		206		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	206	BR6202009914003	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	1840904914	Rytigynia stolzii Robyns	TZ	Verstraete B.	2012-01-09T00:00:00	BR	PRESERVED_SPECIMEN
KF488168			Rytigynia stolzii voucher Verstraete & Lemaire 206 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia stolzii			Verstraete & Lemaire 206 (BR)					1453822		206		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	206	BR0000013209827	http://www.wikidata.org/entity/Q15444081	Rytigynia stolzii	1839835589	Rytigynia stolzii Robyns	TZ	Verstraete B.	2012-01-09T00:00:00	BR	PRESERVED_SPECIMEN
KF488169			Rytigynia uhligii voucher Verstraete & Lemaire 111 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia uhligii			Verstraete & Lemaire 111 (BR)					308956		111		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	111	BR6202009150005	http://www.wikidata.org/entity/Q15443372	Rytigynia uhligii	1840904369	Rytigynia uhligii (K.Schum. & K.Krause) Verdc.	TZ	Verstraete B.	2011-12-28T00:00:00	BR	PRESERVED_SPECIMEN
KF488169			Rytigynia uhligii voucher Verstraete & Lemaire 111 (BR) PetB (petB) gene, partial cds; petB-petD intergenic spacer, complete sequence; and PetD (petD) gene, partial cds; chloroplast.	Rytigynia uhligii			Verstraete & Lemaire 111 (BR)					308956		111		L026|LMRCA|LEMAC|LEMAH|LMRBN|VRSBR	Le|Lemaire|Lemaire|Lemaire|Lemaire|Verstraete	Le Gal.|Lemaire C.A.|Lemaire C.F.A.|Lemaire H.|Lemaire B.|Verstraete B.	||http://viaf.org/viaf/89180666|http://www.wikidata.org/entity/Q62990271|http://www.wikidata.org/entity/Q62990219|https://orcid.org/0000-0001-9332-7798	111	BR0000013470623	http://www.wikidata.org/entity/Q15443372	Rytigynia uhligii	1839860410	Rytigynia uhligii (K.Schum. & K.Krause) Verdc.	TZ	Verstraete B.	2011-12-28T00:00:00	BR	PRESERVED_SPECIMEN
